employee_id,first_name,last_name,full_name,department,job_title,salary,year,hire_date,location,employment_type
1208,Alice,Hall,Alice Hall,Operations,Operations Manager,118822,2024,2020-02-28,Chicago,Full-time
1209,Will,Rodriguez,Will Rodriguez,Operations,Operations Manager,107163,2021,2019-02-17,Remote,Full-time
1209,Will,Rodriguez,Will Rodriguez,Operations,Operations Manager,110659,2022,2019-02-17,Remote,Full-time
1209,Will,Rodriguez,Will Rodriguez,Operations,Operations Manager,143314,2023,2019-02-17,Remote,Full-time
1209,Will,Rodriguez,Will Rodriguez,Operations,Operations Manager,135469,2024,2019-02-17,Remote,Full-time
1210,Fiona,Miller,Fiona Miller,Operations,Director of Operations,165580,2021,2019-02-19,Seattle,Full-time
1210,Fiona,Miller,Fiona Miller,Operations,Director of Operations,177939,2022,2019-02-19,Seattle,Full-time
1210,Fiona,Miller,Fiona Miller,Operations,Director of Operations,185171,2023,2019-02-19,Seattle,Full-time
1210,Fiona,Miller,Fiona Miller,Operations,Director of Operations,213678,2024,2019-02-19,Seattle,Full-time
1211,Sam,Roberts,Sam Roberts,Operations,Director of Operations,171268,2021,2018-11-10,San Francisco,Contract
1211,Sam,Roberts,Sam Roberts,Operations,Director of Operations,191002,2022,2018-11-10,San Francisco,Contract
1211,Sam,Roberts,Sam Roberts,Operations,Director of Operations,226093,2023,2018-11-10,San Francisco,Contract
1211,Sam,Roberts,Sam Roberts,Operations,Director of Operations,191420,2024,2018-11-10,San Francisco,Contract
1212,Priya,Young,Priya Young,Operations,Director of Operations,141959,2022,2022-02-17,New York,Full-time
1212,Priya,Young,Priya Young,Operations,Director of Operations,166376,2023,2022-02-17,New York,Full-time
1212,Priya,Young,Priya Young,Operations,Director of Operations,174158,2024,2022-02-17,New York,Full-time
1213,Will,Walker,Will Walker,Operations,Director of Operations,157983,2021,2018-01-19,New York,Full-time
1213,Will,Walker,Will Walker,Operations,Director of Operations,184116,2022,2018-01-19,New York,Full-time
1213,Will,Walker,Will Walker,Operations,Director of Operations,205327,2023,2018-01-19,New York,Full-time
1213,Will,Walker,Will Walker,Operations,Director of Operations,207526,2024,2018-01-19,New York,Full-time
